url,class,domain_digit_count,subdomain_digit_count,path_digit_count,domain_length,subdomain_length,path_length,isKnownTld,www,com,punnyCode,random_domain,subDomainCount,char_repeat,alexa1m_tld,alexa1m,-,.,/,@,?,&,=,_,domain_in_brand_list,raw_word_count,splitted_word_count,average_word_length,longest_word_length,shortest_word_length,std_word_length,compound_word_count,keyword_count,brand_name_count,negligible_word_count,target_brand_count,target_keyword_count,similar_keyword_count,similar_brand_count,average_compound_words,random_words
www.lists.apple.com/mailman/listinfo/java-dev,0.0,0,0,0,5,9,45,1,2,1,0,0,2,8,1,1,1,4,3,0,0,0,0,0,1,8,3,5.25,8,3,1.479019945774904,2,2,2,5,0,0,0,0,7.5,0
tools.ietf.org/html/rfc246,0.0,0,0,3,4,5,26,1,0,0,0,1,1,2,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
https://bit.ly/3YBBngB,1.0,0,0,1,3,0,8,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,4.5,6,3,1.5,0,0,0,0,2,0,0,2,0.0,1
https://webmail-townisp-com.netlify.app/,1.0,0,0,0,7,19,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,4,2,6.0,7,3,1.7320508075688772,2,2,0,2,0,0,0,0,7.0,0
https://mlr.distribs-pbr.com/,1.0,0,0,0,12,3,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,8.0,8,8,0.0,1,0,0,2,0,0,0,0,8.0,0
http://loggerinfobotmai.vastserve.com/?i=1,1.0,0,0,1,9,16,5,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,2,5,12.5,16,9,3.5,2,1,0,2,1,2,2,1,12.5,0
www.apdl.co.uk/isv/fair.htm,0.0,0,0,0,4,3,27,0,2,0,0,1,1,6,0,1,0,4,2,0,0,0,0,0,0,5,0,3.4,4,2,0.8,0,0,0,1,0,3,3,0,0.0,2
https://pp-sec-identcom.com/,1.0,0,0,0,15,0,1,1,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,8.0,8,8,0.0,1,0,0,0,0,1,1,0,8.0,0
https://coiunbaseprologol.godaddysites.com/,1.0,0,0,0,12,17,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,5,14.5,17,12,2.5,2,0,0,4,1,0,0,1,14.5,0
www.topix.com/business/wireless,0.0,0,0,0,5,3,31,1,2,1,0,0,1,8,1,1,0,2,2,0,0,0,0,0,0,5,2,5.8,8,3,1.9390719429665315,2,1,0,4,0,0,0,0,8.0,0
https://df787.weebly.com/,1.0,0,3,0,6,5,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,6.0,6,6,0.0,0,0,0,1,0,0,0,0,0.0,0
tools.ietf.org/html/rfc2477,0.0,0,0,4,4,5,27,1,0,0,0,1,1,3,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
discuss.mysterynet.com/scripts/discuss?14@@.ee8924c,0.0,0,0,6,10,7,51,1,0,1,0,0,1,4,1,1,0,3,2,2,1,0,0,0,0,7,6,7.285714285714286,10,3,2.1852940772540506,6,1,0,6,0,0,0,0,8.0,0
www.wired.com/politics/law/news/2002/11/55972,0.0,0,0,11,5,3,45,1,2,1,0,0,1,9,1,1,0,2,6,0,0,0,0,0,0,5,1,5.0,8,3,1.6733200530681511,1,2,0,3,0,0,0,0,8.0,0
http://129.226.211.41/InteractiveLogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=107.178.232.231&amp;ifkv=ASKXGp3gosX_9Zo5wqhr-8WfeR0yyU_EP94Y2uthzaOIm_Ey31cXsnGaX9Q5f8_K3CN1nfrj1i89nw,1.0,11,0,37,14,0,235,0,0,2,0,0,1,12,0,0,1,10,7,0,3,4,5,4,0,20,9,8.25,16,3,3.191786333700926,5,3,2,7,1,6,6,1,11.6,7
'www.ferazelhosting.net/\%7Ebryce/rpgfunny.html',0.0,0,0,1,14,4,48,1,2,0,0,0,1,7,0,0,0,3,2,0,0,0,0,0,0,8,4,7.25,14,3,4.14578098794425,2,0,0,5,1,1,1,1,14.0,3
www.sjgames.com/pyramid/sample.html?id=277,0.0,0,0,3,7,3,42,1,2,1,0,1,1,7,1,1,0,3,2,0,1,0,1,0,0,6,1,5.666666666666667,7,3,1.5986105077709065,1,2,0,2,0,0,0,0,7.0,2
www.knovel.com/knovel2/Toc.jsp?BookID=352,0.0,0,0,4,6,3,41,1,2,1,0,0,1,7,1,1,0,3,2,0,1,0,1,0,0,5,0,5.4,6,3,1.2,0,1,0,4,0,0,0,0,0.0,0
http://allegrolokalnie.pl-378653739ofer.icu,1.0,9,0,0,16,15,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,9.5,15,4,5.5,1,0,0,3,0,0,0,0,15.0,0
www.ece.msstate.edu/~fowler/,0.0,0,0,0,7,7,28,1,2,0,0,0,2,8,1,1,0,4,2,0,0,0,0,0,0,3,3,7.0,7,7,0.0,3,2,0,1,0,0,0,0,7.0,0
www.pcworld.com/article/128656/windows_vista_15_reasons_to_switch.html,0.0,0,0,8,7,3,70,1,2,1,0,1,1,6,1,1,0,3,3,0,0,0,0,5,0,10,3,5.5,7,2,1.8027756377319946,3,2,0,3,3,1,1,3,7.0,2
www.state.ia.us/government/com/util/util.html,0.0,0,0,0,5,3,45,0,2,1,0,0,1,6,1,1,0,4,4,0,0,0,0,0,0,8,1,4.625,10,2,2.2325713874364688,1,4,0,3,1,0,0,1,10.0,0
www.cs.berkeley.edu/~lazzaro/sa/,0.0,0,0,0,8,6,32,1,2,0,0,0,2,7,1,1,0,4,3,0,0,0,0,0,0,3,3,8.0,8,8,0.0,3,0,0,3,0,0,0,0,8.0,0
tools.ietf.org/html/rfc3165,0.0,0,0,4,4,5,27,1,0,0,0,1,1,2,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
https://thejovialjourney.com/?ads_click=1&amp;data=1747-1744-1014-1086-1&amp;nonce=29305198f9&amp;redir=http://braininjuryprofessional.com/?ads_click=1&amp;data=577-576-569-196-1&amp;nonce=174b34aa29&amp;redir=https://quipasrestaurantes.com/WEBMAIL-index.html#a@b.com,1.0,0,0,48,16,0,231,1,0,2,0,0,1,6,0,0,9,3,7,0,2,6,8,2,0,19,17,8.052631578947368,23,3,5.316050019670089,9,5,0,18,1,4,4,1,12.11111111111111,0
https://bit.ly/3Y4I9w1,1.0,0,0,4,3,0,8,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,3.0,3,3,0.0,0,0,0,0,2,0,0,2,0.0,0
https://dsdsdsfffffwebt.zoholandingpage.com/btmailllw,1.0,0,0,0,15,15,10,1,0,0,0,0,1,13,0,0,0,0,1,0,0,0,0,0,0,3,4,13.0,15,9,2.8284271247461903,2,1,0,3,0,0,0,0,12.0,1
https://auth-i-itrustcapital-com-sso.webflow.io/,1.0,0,0,0,7,28,1,0,0,1,0,1,1,1,1,1,4,0,1,0,0,0,0,0,0,5,2,6.0,13,3,3.794733192202055,1,1,0,3,0,1,1,0,13.0,1
https://qrco.de/behOSK,1.0,0,0,0,4,0,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5.0,6,4,1.0,0,0,0,1,0,0,0,0,0.0,1
https://besunapp.web.app/,1.0,0,0,0,3,8,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,8.0,8,8,0.0,1,0,0,1,0,0,0,0,8.0,0
https://xhspqpewli.duckdns.org,1.0,0,0,0,7,10,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,8.5,10,7,1.5,0,0,0,0,0,0,0,0,0.0,2
www.kingkongs.org/mailpuccino/,0.0,0,0,0,9,3,30,1,2,0,0,0,1,7,0,0,0,2,2,0,0,0,0,0,0,3,6,9.666666666666666,11,9,0.9428090415820634,3,1,0,3,2,0,0,2,9.666666666666666,0
www-306.ibm.com/software/rational/uml/,0.0,0,3,3,3,7,38,1,2,1,0,1,1,6,1,1,2,2,4,0,0,0,0,0,1,5,2,5.0,8,3,2.449489742783178,2,1,2,2,0,0,0,0,8.0,0
games.groups.yahoo.com/group/HNC-Wraith/,0.0,0,0,0,5,12,40,1,0,1,0,1,2,2,1,1,1,4,3,0,0,0,0,0,1,10,0,4.9,6,3,1.0440306508910548,0,3,2,3,0,2,2,0,0.0,0
news.cnet.com/2100-1023-223837.html,0.0,0,0,14,4,4,35,1,0,1,0,1,1,2,1,1,2,3,1,0,0,0,0,0,1,6,0,3.8333333333333335,4,3,0.3726779962499649,0,4,2,0,0,0,0,0,0.0,0
tools.ietf.org/html/rfc1129,0.0,0,0,4,4,5,27,1,0,0,0,1,1,3,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
https://att-payment.pory.app/,1.0,0,0,0,4,11,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,5.5,7,4,1.5,0,1,0,1,0,0,0,0,0.0,0
https://business-helppolicy-center.pages.dev/,1.0,0,0,0,5,26,1,0,0,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,4,3,7.25,10,5,1.920286436967152,2,2,0,3,0,0,0,0,9.0,0
www.lightandmatter.com/ear_workout/ear_workout.html,0.0,0,0,0,14,3,51,1,2,1,0,0,1,8,1,1,0,3,2,0,0,0,0,2,0,6,6,8.166666666666666,14,3,4.374801582802229,4,2,0,6,0,0,0,0,10.5,0
tools.ietf.org/html/rfc1189,0.0,0,0,4,4,5,27,1,0,0,0,1,1,3,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
www.acez.com/haunting.htm,0.0,0,0,0,4,3,25,1,2,1,0,1,1,6,0,0,0,3,1,0,0,0,0,0,0,5,1,4.4,8,3,1.8547236990991407,1,1,0,1,0,1,1,0,8.0,2
weblogs.asp.net/scottgu/archive/2007/05/19/using-linq-to-sql-part-1.aspx,0.0,0,0,9,3,7,72,1,0,0,0,0,1,2,1,1,5,3,6,0,0,0,0,0,0,11,2,4.818181818181818,7,2,1.79990817029303,2,1,0,4,1,3,3,1,7.0,2
https://qrco.de/bfJY26,1.0,0,0,2,4,0,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4.0,4,4,0.0,0,0,0,0,0,0,0,0,0.0,2
msdn.microsoft.com/en-us/magazine/cc301505.aspx,0.0,0,0,6,9,4,47,1,0,1,0,0,1,1,1,1,1,3,3,0,0,0,0,0,1,8,1,5.375,9,2,2.6427968139832467,1,1,2,1,1,0,0,1,8.0,3
http://allegrolokalnie.ogloszenie-745781.shop,1.0,6,0,0,17,15,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,3,12.5,15,10,2.5,2,0,0,3,0,0,0,0,12.5,0
www.dickbaldwin.com/tocpyth.htm,0.0,0,0,0,11,3,31,1,2,1,0,0,1,6,0,0,0,3,1,0,0,0,0,0,0,5,4,7.0,11,3,3.5777087639996634,2,1,0,4,0,1,1,0,11.0,1
https://brf--portalb2b.sandbox.my.site.com/portalbrf2/,1.0,0,1,1,4,25,12,1,0,0,0,0,3,0,1,1,2,2,2,0,0,0,0,0,0,5,3,6.0,9,2,2.6076809620810595,3,1,0,2,0,2,2,0,8.0,0
www.techiwarehouse.com/cms/articles.php?cat=1,0.0,0,0,1,14,3,45,1,2,1,0,0,1,6,1,1,0,3,2,0,1,0,1,0,0,4,5,9.75,14,3,4.602988159880492,3,1,0,5,0,0,0,0,12.0,0
www.theshops.co.uk/childsplay/,0.0,0,0,0,8,3,30,0,2,0,0,0,1,6,0,0,0,3,2,0,0,0,0,0,0,4,4,7.0,10,2,3.0,3,2,0,2,0,2,2,0,8.666666666666666,0
psych.hanover.edu/JavaTest/Play/Life.html,0.0,0,0,0,7,5,41,1,0,0,0,0,1,0,1,1,0,3,3,0,0,0,0,0,0,8,4,5.5,8,4,1.5,3,1,0,6,0,0,0,0,7.333333333333333,2
bighugelabs.com/flickr/,0.0,0,0,0,11,0,23,1,0,1,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,4,4,7.75,11,3,3.418698582794336,2,1,1,4,0,0,0,0,11.0,0
www.magix.com/us/movie-edit-pro/plus/,0.0,0,0,0,5,3,37,1,2,1,0,0,1,6,1,1,2,2,4,0,0,0,0,0,0,7,0,4.0,5,2,1.0690449676496976,0,2,0,4,1,0,0,1,0.0,0
www.angelfire.com/anime2/lightningfury/index.html,0.0,0,0,1,9,3,49,1,2,1,0,0,1,6,1,1,0,3,3,0,0,0,0,0,0,7,6,6.857142857142857,13,3,3.313546715640915,3,2,0,7,0,1,1,0,10.333333333333334,0
www.dewn.com/rfc/,0.0,0,0,0,4,3,17,1,2,1,0,0,1,6,0,0,0,2,2,0,0,0,0,0,0,4,0,3.5,4,3,0.5,0,1,0,2,1,0,0,1,0.0,0
https://share-eu1.hsforms.com/2icDcE2rxTXWO3UTaRsbTcg2eyonj,1.0,0,1,4,7,9,30,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1,12.333333333333334,25,5,8.993825042154695,1,0,0,1,1,1,1,1,7.0,1
https://swissexpress.order-swiss.rest/180225185,1.0,0,0,9,11,12,10,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,0,0,0,3,2,7.333333333333333,12,5,3.299831645537222,1,1,0,3,0,0,0,0,12.0,0
https://bit.ly/3ShKfFC,1.0,0,0,1,3,0,8,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,4.5,6,3,1.5,0,0,0,0,2,0,0,2,0.0,1
https://bit.ly/3Wn2nQN,1.0,0,0,2,3,0,8,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,4.0,5,3,1.0,0,0,0,0,2,0,0,2,0.0,1
https://invisible-slides-776263.framer.app/,1.0,0,6,0,6,23,1,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,3,1,7.0,9,6,1.4142135623730951,1,0,0,3,0,0,0,0,9.0,0
www.cob.sfasu.edu/csc/,0.0,0,0,0,5,7,22,1,2,0,0,0,2,6,1,1,0,4,2,0,0,0,0,0,0,4,0,4.0,5,3,1.0,0,0,0,2,0,2,2,0,0.0,0
www.scn.org/~bkarger/gopher-manifesto,0.0,0,0,0,3,3,37,1,2,0,0,1,1,6,0,1,1,2,2,0,0,0,0,0,0,3,2,7.666666666666667,9,6,1.247219128924647,2,0,0,3,0,0,0,0,8.5,0
https://home-100473.weeblysite.com/,1.0,0,6,0,10,11,1,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,2,2,7.0,10,4,3.0,1,1,0,2,0,0,0,0,10.0,0
https://client-locker.com/as.php,1.0,0,0,0,13,0,7,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,6.0,6,6,0.0,0,0,0,1,0,1,1,0,0.0,0
https://auth-iniciar.zya.me,1.0,0,0,0,3,12,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,0
https://cloudonlinemicrosoreft.de/sharing/fedex/index.html#webmaster@cuni.cz,1.0,0,0,0,22,0,25,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,5,5,8.6,22,4,6.770524351924302,2,3,0,3,1,1,1,1,14.5,0
https://promo.click-streams.com/es/index,1.0,0,0,0,13,5,9,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,4,1,5.5,7,5,0.8660254037844386,1,0,0,4,0,0,0,0,7.0,0
http://xlkrg6.top/GYkoLrhuP/,1.0,1,0,0,6,0,11,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,7.0,9,5,2.0,0,0,0,0,0,0,0,0,0.0,2
usuarios.multimania.es/Xenius/AmberValetta.html,0.0,0,0,0,10,8,47,0,0,0,0,0,1,1,1,1,0,3,2,0,0,0,0,0,0,7,10,8.285714285714286,12,4,2.4907993963089563,5,1,0,11,0,0,0,0,9.6,0
businessweek.com/technology/content/mar2004/tc2004039_1592_tc047.htm,0.0,0,0,18,12,0,68,1,0,1,0,0,1,6,1,1,0,2,4,0,0,0,0,2,0,6,6,7.833333333333333,12,3,3.8042374035044424,4,1,0,6,0,1,1,0,10.25,0
https://away.vk.com/away.php?rh=7c9c7bbb-a001-4ce4-8212-e5889badff14,1.0,0,0,18,2,4,49,1,0,0,0,1,1,6,1,1,4,1,1,0,1,0,1,0,0,4,0,4.75,6,4,0.82915619758885,0,0,0,2,0,0,0,0,0.0,2
www.emmadavies.net/fairy/,0.0,0,0,0,10,3,25,1,2,0,0,0,1,8,0,0,0,2,2,0,0,0,0,0,0,4,4,7.0,10,3,3.082207001484488,2,0,0,5,1,0,0,1,10.0,0
www.datadynamics.com/Products/ProductOverview.aspx?Product=AB,0.0,0,0,0,12,3,61,1,2,1,0,0,1,6,0,0,0,3,2,0,1,0,1,0,0,7,8,8.714285714285714,15,3,4.130523512800274,5,1,0,6,0,2,2,0,10.8,1
tools.ietf.org/html/rfc2692,0.0,0,0,4,4,5,27,1,0,0,0,1,1,2,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
tools.ietf.org/html/rfc2628,0.0,0,0,4,4,5,27,1,0,0,0,1,1,2,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
https://t.co/tpi69VejB9,1.0,0,0,3,1,0,11,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,7.0,7,7,0.0,0,0,0,0,0,0,0,0,0.0,1
findarticles.com/p/articles/mi_m0SMG/is_n5_v9/ai_7242478,0.0,0,0,10,12,0,56,1,0,1,0,0,1,0,1,1,0,1,5,0,0,0,0,4,0,7,5,6.0,12,1,4.3094580368566735,3,3,0,3,0,2,2,0,10.666666666666666,1
http://allegrolokalnie.pl-oferta3642127.shop,1.0,7,0,0,16,15,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,10.5,15,6,4.5,1,0,0,3,0,0,0,0,15.0,0
xml.apache.org/xalan-c/index.html,0.0,0,0,0,6,3,33,1,0,0,0,0,1,0,1,1,1,3,2,0,0,0,0,0,1,5,0,5.2,6,4,0.7483314773547882,0,1,2,2,0,0,0,0,0.0,0
camaya.net/gloox,0.0,0,0,0,6,0,16,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,0,5.0,6,3,1.224744871391589,0,0,0,2,1,0,0,1,0.0,1
en.wikipedia.org/wiki/Vivendi,0.0,0,0,0,9,2,29,1,0,0,0,0,1,0,1,1,0,2,2,0,0,0,0,0,1,4,1,7.25,9,4,2.0463381929681126,1,0,2,2,0,0,0,0,7.0,0
iscripts.com/sonicbb,0.0,0,0,0,8,0,20,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,4,2,6.5,8,3,2.0615528128088303,2,1,0,2,0,0,0,0,8.0,1
https://docs.google.com/presentation/d/e/2PACX-1vSvCFs_xYFXrhROtTBkpw_8oGuw2VhQ0XBflqxd7Kpr_zPwrXF94MXLoBSSSuuCeYO_sxjGbtyEdf26/pub?start=false&amp;loop=false&amp;delayms=3000,1.0,0,0,14,6,4,152,1,0,0,0,0,1,10,1,1,1,0,5,0,1,2,3,4,1,14,5,9.071428571428571,20,4,4.934778699833107,3,0,1,7,0,2,2,0,10.333333333333334,7
ben.com/MOO/waif.html,0.0,0,0,0,3,0,21,1,0,1,0,0,1,1,0,1,0,2,2,0,0,0,0,0,0,3,0,3.6666666666666665,4,3,0.4714045207910317,0,2,0,1,0,0,0,0,0.0,0
tools.ietf.org/html/rfc1907,0.0,0,0,4,4,5,27,1,0,0,0,1,1,2,1,1,0,2,2,0,0,0,0,0,0,6,0,4.166666666666667,5,3,0.6871842709362768,0,1,0,2,1,0,0,1,0.0,2
https://bit.ly/3cbQkSf,1.0,0,0,1,3,0,8,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,4.5,6,3,1.5,0,0,0,0,2,0,0,2,0.0,1
www.angelfire.com/biz/hiddenacres/,0.0,0,0,0,9,3,34,1,2,1,0,0,1,7,1,1,0,2,3,0,0,0,0,0,0,5,6,7.0,11,3,3.3466401061363023,3,1,0,6,1,0,0,1,9.666666666666666,0
www.nytimes.com/2001/09/05/technology/ebusiness/05BOOK.html,0.0,0,0,10,7,3,59,1,2,1,0,0,1,9,1,1,0,3,6,0,0,0,0,0,1,7,2,6.285714285714286,10,3,2.4907993963089563,2,2,2,3,0,0,0,0,9.5,0
catb.org/~esr/intercal/,0.0,0,0,0,4,0,23,1,0,0,0,1,1,0,1,1,0,1,3,0,0,0,0,0,0,4,1,5.0,8,4,1.7320508075688772,1,0,0,0,1,0,0,1,8.0,3
https://tjdktfkewgertryureafrethdsraawsd.teemill.com/,1.0,0,0,0,7,32,1,1,0,0,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,2,1,19.5,32,7,12.5,1,0,0,1,0,0,0,0,7.0,1
https://new.express.adobe.com/webpage/oCZePiqlKML7R,1.0,0,0,1,5,11,22,1,0,0,0,0,2,1,1,1,0,1,2,0,0,0,0,0,1,5,0,6.8,12,3,2.993325909419153,0,1,1,0,0,1,1,0,0.0,2
https://whimsical-dragon-846c53.netlify.app/,1.0,0,5,0,7,23,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,3,2,7.333333333333333,9,6,1.247219128924647,2,0,0,3,0,0,0,0,8.0,0
https://flow.page/uiy8yhugf66,1.0,0,0,3,4,0,12,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,6.0,8,4,2.0,0,0,0,1,0,0,0,0,0.0,1
www.allexperts.com/browse.cgi?catLvl=3&amp;catID=1046,0.0,0,0,5,10,3,53,1,2,1,0,0,1,8,1,1,0,3,1,0,1,1,2,0,0,6,3,7.333333333333333,10,3,2.560381915956203,3,1,0,5,0,0,0,0,9.666666666666666,0
www.acrasoft.com/ap.html,0.0,0,0,0,8,3,24,1,2,1,0,0,1,6,0,0,0,3,1,0,0,0,0,0,0,5,4,5.0,8,2,2.5298221281347035,2,2,0,4,1,0,0,1,8.0,0
homepages.inf.ed.ac.uk/jmoore/,0.0,0,0,0,2,13,30,0,0,0,0,0,2,1,1,1,0,5,2,0,0,0,0,0,0,5,2,6.0,9,3,2.6832815729997477,2,0,0,3,0,4,4,0,9.0,0
www.devguy.com/fp/cfgmgmt/cvs/cvs_admin_nt.htm#CVSWEBIIS,0.0,0,0,0,6,3,46,1,2,1,0,1,1,6,0,0,0,3,4,0,0,0,0,2,0,7,0,4.571428571428571,7,2,1.761261143705422,0,2,0,0,0,2,2,0,0.0,3
members.ozemail.com.au/~snewnham/,0.0,0,0,0,7,7,33,0,0,1,0,0,1,0,1,1,0,3,2,0,0,0,0,0,0,6,4,6.666666666666667,9,3,1.7950549357115013,4,3,0,2,0,0,0,0,7.0,1
https://server-105086.square.site/,1.0,0,6,0,6,13,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,6.0,6,6,0.0,0,1,0,1,0,0,0,0,0.0,0
www.josuttis.com/tmplbook/,0.0,0,0,0,8,3,26,1,2,1,0,0,1,9,0,0,0,2,2,0,0,0,0,0,0,4,4,6.75,8,3,2.165063509461097,3,1,0,4,0,0,0,0,8.0,0
www.bdbiosciences.com/discovery_labware/,0.0,0,0,0,13,3,40,1,2,1,0,0,1,6,1,1,0,2,2,0,0,0,0,1,0,5,6,9.0,13,3,3.794733192202055,4,1,0,5,0,1,1,0,10.5,0
www.hindu.com/thehindu/biz/2003/05/19/stories/2003051900110200.htm,0.0,0,0,24,5,3,66,1,2,1,0,0,1,11,1,1,0,3,7,0,0,0,0,0,0,7,1,4.857142857142857,8,3,1.8844151368961315,1,1,0,3,1,2,2,1,8.0,0
https://docs.google.com/spreadsheets/d/e/2PACX-1vQizE3w38XETMkMsFlNpnAic33Fyj-kyhHVqEM2xwGtprfsT8e35_4ywEPXmXOU0mCCTkJTs6L0tzG-/pubhtml/sheet?gid=0,1.0,0,0,16,6,4,124,1,0,0,0,0,1,6,1,1,3,0,6,0,1,0,1,1,1,9,1,11.222222222222221,24,4,7.4053700902007265,1,0,1,2,0,0,0,0,12.0,6
https://docs.google.com/presentation/d/e/2PACX-1vTEgk9tGDyjWmKCrOdp1EvDxHtgV7JlF8DSAO8y31TOVWqio1oqlXHYc9Wdr-NUH6Hhump0qioV_NzI/pub?start=false&amp;loop=false&amp;delayms=3000,1.0,0,0,17,6,4,152,1,0,0,0,0,1,6,1,1,2,0,5,0,1,2,3,1,1,11,5,11.181818181818182,51,4,12.939145551515596,3,0,1,7,0,2,2,0,10.333333333333334,4
https://www.dropbox.com/scl/fi/2whlo7j7ud39i4if4kjhq/Welcome-to-review-BT.paper?dl=0&rlkey=4kluvghv5n8li2qg9jd3r78mw,1.0,0,0,16,7,3,93,1,1,1,0,1,1,3,1,1,3,1,4,0,1,1,2,0,1,10,1,6.8,17,2,4.728636167014756,1,1,1,3,1,2,2,1,7.0,2
www.openbsd.org/security.html,0.0,0,0,0,7,3,29,1,2,0,0,1,1,6,1,1,0,3,1,0,0,0,0,0,0,4,0,6.5,8,4,1.5,0,2,0,0,0,0,0,0,0.0,2
https://rtyui-c9f06.firebaseapp.com,1.0,0,3,0,11,11,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,1,8.0,11,5,3.0,1,0,0,1,0,0,0,0,11.0,1
https://enirvod.firebaseapp.com/,1.0,0,0,0,11,7,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,2,9.0,11,7,2.0,2,0,0,2,0,0,0,0,9.0,0
https://www.smartbio.me/cmd8zsbsw0000109n4visxiq8,1.0,0,0,10,8,3,26,0,1,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,2,1,11.5,15,8,3.5,1,0,0,1,0,0,0,0,8.0,1
www.csl.sri.com/programs/security/,0.0,0,0,0,3,7,34,1,2,1,0,1,2,6,1,1,0,4,3,0,0,0,0,0,0,5,1,5.0,8,3,2.449489742783178,1,2,0,1,0,2,2,0,8.0,0
http://allegro.94123.shop/,1.0,5,0,0,5,7,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,7.0,7,7,0.0,1,0,0,1,0,0,0,0,7.0,0
www8.pair.com/ksoft/,0.0,0,1,1,4,4,20,1,2,1,0,0,1,6,1,1,0,2,2,0,0,0,0,0,0,4,0,4.0,5,3,0.7071067811865476,0,1,0,3,0,0,0,0,0.0,0
www.exponent.com/practices/civilstructural/geo3.html,0.0,0,0,1,8,3,52,1,2,1,0,0,1,6,1,1,0,3,3,0,0,0,0,0,0,6,5,7.833333333333333,15,3,3.890872509976251,4,2,0,5,0,0,0,0,10.0,0
www2.latech.edu/~acm/helloworld/lisp.html,0.0,0,1,1,6,4,41,1,2,0,0,0,1,7,1,1,0,3,3,0,0,0,0,0,0,6,2,5.666666666666667,10,4,2.1343747458109497,1,2,0,4,0,0,0,0,10.0,1
